Sequence,Word,Tag,T1_Raw,T1_Plot,T2_Raw,T2_Plot
72,I,PRON,4,-4,9.59,9.59
91,who,PRON,17,17,117.45,117.45
743,its,PRON,8,-8,55.27,55.27
770,his,PRON,11,11,76.00,76.00
1016,our,PRON,13,13,89.81,89.81
1142,our,PRON,13,13,89.81,89.81
1602,our,PRON,13,13,89.81,89.81
2044,his,PRON,11,11,76.00,76.00
2254,their,PRON,15,15,103.63,103.63
2736,who,PRON,17,17,117.45,117.45
3113,I,PRON,4,-4,9.59,9.59
3611,themselves,PRON,45,45,310.89,-310.89
3839,our,PRON,13,13,89.81,89.81
4413,our,PRON,13,13,89.81,89.81
4531,I,PRON,4,-4,9.59,9.59
4599,I,PRON,4,-4,9.59,9.59
4601,He,PRON,5,5,14.17,-14.17
4653,their,PRON,15,15,103.63,103.63
4854,itself,PRON,27,27,186.54,-186.54
7086,who,PRON,17,17,117.45,117.45
7523,his,PRON,11,11,76.00,76.00
8022,our,PRON,13,13,89.81,89.81
8038,our,PRON,13,13,89.81,89.81
8092,our,PRON,13,13,89.81,89.81
8129,our,PRON,13,13,89.81,89.81
8132,our,PRON,13,13,89.81,89.81
8186,their,PRON,15,15,103.63,103.63
8203,our,PRON,13,13,89.81,89.81
8207,our,PRON,13,13,89.81,89.81
8221,our,PRON,13,13,89.81,89.81
8258,our,PRON,13,13,89.81,89.81
8302,our,PRON,13,13,89.81,89.81
8624,his,PRON,11,11,76.00,76.00
9344,his,PRON,11,11,76.00,76.00
9823,our,PRON,13,13,89.81,89.81
10419,we,PRON,11,11,76.00,76.00
10546,our,PRON,13,13,89.81,89.81
10868,our,PRON,13,13,89.81,89.81
12567,whose,PRON,21,21,145.08,145.08
12802,our,PRON,13,13,89.81,89.81
14722,I,PRON,4,-4,9.59,9.59
14725,I,PRON,4,-4,9.59,9.59
15360,his,PRON,11,11,76.00,76.00
15828,their,PRON,15,15,103.63,103.63
16328,its,PRON,8,-8,55.27,55.27
17229,us,PRON,8,-8,55.27,55.27
17983,its,PRON,8,-8,55.27,55.27
18510,self,PRON,22,-22,151.99,151.99
18544,our,PRON,13,13,89.81,89.81
18559,our,PRON,13,13,89.81,89.81
18588,our,PRON,13,13,89.81,89.81
18596,our,PRON,13,13,89.81,89.81
18967,What,PRON,17,17,117.45,117.45
19100,our,PRON,13,13,89.81,89.81
19833,his,PRON,11,11,76.00,76.00
19922,his,PRON,11,11,76.00,76.00
20316,their,PRON,15,15,103.63,103.63
21330,his,PRON,11,11,76.00,76.00
21594,our,PRON,13,13,89.81,89.81
21789,its,PRON,8,-8,55.27,55.27
21804,our,PRON,13,13,89.81,89.81
22013,its,PRON,8,-8,55.27,55.27
22057,we,PRON,11,11,76.00,76.00
22230,itself,PRON,27,27,186.54,-186.54
22476,itself,PRON,27,27,186.54,-186.54
22527,themselves,PRON,45,45,310.89,-310.89
22892,his,PRON,11,11,76.00,76.00
23015,her,PRON,10,-10,69.09,69.09
23144,our,PRON,13,13,89.81,89.81
23576,I,PRON,4,-4,9.59,9.59
23579,I,PRON,4,-4,9.59,9.59
23653,its,PRON,8,-8,55.27,55.27
23763,their,PRON,15,15,103.63,103.63
24085,themselves,PRON,45,45,310.89,-310.89
24093,who,PRON,17,17,117.45,117.45
24473,their,PRON,15,15,103.63,103.63
24602,our,PRON,13,13,89.81,89.81
24617,your,PRON,13,13,89.81,89.81
24666,themselves,PRON,45,45,310.89,-310.89
24676,themselves,PRON,45,45,310.89,-310.89
24851,his,PRON,11,11,76.00,76.00
24965,its,PRON,8,-8,55.27,55.27
25342,his,PRON,11,11,76.00,76.00
25482,her,PRON,10,-10,69.09,69.09
25510,their,PRON,15,15,103.63,103.63
25569,its,PRON,8,-8,55.27,55.27
25997,our,PRON,13,13,89.81,89.81
26199,its,PRON,8,-8,55.27,55.27
27346,our,PRON,13,13,89.81,89.81
27563,our,PRON,13,13,89.81,89.81
27677,our,PRON,13,13,89.81,89.81
27938,their,PRON,15,15,103.63,103.63
27944,its,PRON,8,-8,55.27,55.27
28464,his,PRON,11,11,76.00,76.00
28508,who,PRON,17,17,117.45,117.45
28577,him,PRON,17,17,117.45,117.45
28598,who,PRON,17,17,117.45,117.45
28701,who,PRON,17,17,117.45,117.45
28831,its,PRON,8,-8,55.27,55.27
29501,their,PRON,15,15,103.63,103.63
29574,our,PRON,13,13,89.81,89.81
29603,their,PRON,15,15,103.63,103.63
30126,his,PRON,11,11,76.00,76.00
30566,our,PRON,13,13,89.81,89.81
32137,they,PRON,6,-6,41.45,41.45
32290,whose,PRON,21,21,145.08,145.08
32363,our,PRON,13,13,89.81,89.81
32657,our,PRON,13,13,89.81,89.81
32661,our,PRON,13,13,89.81,89.81
32669,our,PRON,13,13,89.81,89.81
32694,our,PRON,13,13,89.81,89.81
32704,our,PRON,13,13,89.81,89.81
32736,our,PRON,13,13,89.81,89.81
32793,our,PRON,13,13,89.81,89.81
32898,their,PRON,15,15,103.63,103.63
33394,He,PRON,5,5,14.17,-14.17
33884,itself,PRON,27,27,186.54,-186.54
33953,his,PRON,11,11,76.00,76.00
33974,who,PRON,17,17,117.45,117.45
34427,itself,PRON,27,27,186.54,-186.54
34469,our,PRON,13,13,89.81,89.81
34588,his,PRON,11,11,76.00,76.00
36093,our,PRON,13,13,89.81,89.81
36176,our,PRON,13,13,89.81,89.81
36262,their,PRON,15,15,103.63,103.63
37716,we,PRON,11,11,76.00,76.00
37718,our,PRON,13,13,89.81,89.81
38108,his,PRON,11,11,76.00,76.00
39308,its,PRON,8,-8,55.27,55.27
39469,his,PRON,11,11,76.00,76.00
39510,its,PRON,8,-8,55.27,55.27
39517,I,PRON,4,-4,9.59,9.59
39656,our,PRON,13,13,89.81,89.81
39727,our,PRON,13,13,89.81,89.81
39803,our,PRON,13,13,89.81,89.81
40153,our,PRON,13,13,89.81,89.81
40340,our,PRON,13,13,89.81,89.81
41676,our,PRON,13,13,89.81,89.81
42083,Our,PRON,13,13,89.81,89.81
42123,our,PRON,13,13,89.81,89.81
42486,whom,PRON,26,-26,179.63,179.63
42530,who,PRON,17,17,117.45,117.45
42712,our,PRON,13,13,89.81,89.81
42803,our,PRON,13,13,89.81,89.81
43145,its,PRON,8,-8,55.27,55.27
43574,himself,PRON,39,39,269.44,269.44
43581,our,PRON,13,13,89.81,89.81
43672,his,PRON,11,11,76.00,76.00
43743,our,PRON,13,13,89.81,89.81
44131,whose,PRON,21,21,145.08,145.08
44258,his,PRON,11,11,76.00,76.00
45059,who,PRON,17,17,117.45,117.45
45149,our,PRON,13,13,89.81,89.81
45203,our,PRON,13,13,89.81,89.81
45362,our,PRON,13,13,89.81,89.81
46727,our,PRON,13,13,89.81,89.81
46804,who,PRON,17,17,117.45,117.45
48693,who,PRON,17,17,117.45,117.45
48698,her,PRON,10,-10,69.09,69.09
49492,It,PRON,5,5,12.42,-12.42
49570,our,PRON,13,13,89.81,89.81
49609,who,PRON,17,17,117.45,117.45
49645,our,PRON,13,13,89.81,89.81
50035,who,PRON,17,17,117.45,117.45
50415,your,PRON,13,13,89.81,89.81
50869,our,PRON,13,13,89.81,89.81
51270,his,PRON,11,11,76.00,76.00
52747,our,PRON,13,13,89.81,89.81
54193,our,PRON,13,13,89.81,89.81
54964,hammer,PRON,30,-30,207.26,207.26
55213,our,PRON,13,13,89.81,89.81
55244,our,PRON,13,13,89.81,89.81
55413,our,PRON,13,13,89.81,89.81
55437,its,PRON,8,-8,55.27,55.27
55521,his,PRON,11,11,76.00,76.00
55642,her,PRON,10,-10,69.09,69.09
55804,our,PRON,13,13,89.81,89.81
55829,her,PRON,10,-10,69.09,69.09
56110,our,PRON,13,13,89.81,89.81
56369,our,PRON,13,13,89.81,89.81
56558,us,PRON,8,-8,55.27,55.27
56561,its,PRON,8,-8,55.27,55.27
56581,its,PRON,8,-8,55.27,55.27
56687,his,PRON,11,11,76.00,76.00
56699,its,PRON,8,-8,55.27,55.27
56712,It,PRON,5,5,12.42,-12.42
56754,his,PRON,11,11,76.00,76.00
57869,I,PRON,4,-4,9.59,9.59
57979,our,PRON,13,13,89.81,89.81
58074,itself,PRON,27,27,186.54,-186.54
58581,itself,PRON,27,27,186.54,-186.54
58798,our,PRON,13,13,89.81,89.81
58861,their,PRON,15,15,103.63,103.63
59496,whose,PRON,21,21,145.08,145.08
59577,our,PRON,13,13,89.81,89.81
60703,their,PRON,15,15,103.63,103.63
61395,their,PRON,15,15,103.63,103.63
63173,their,PRON,15,15,103.63,103.63
63257,its,PRON,8,-8,55.27,55.27
63281,itself,PRON,27,27,186.54,-186.54
63520,what,PRON,17,17,117.45,117.45
63633,our,PRON,13,13,89.81,89.81
63765,our,PRON,13,13,89.81,89.81
63773,our,PRON,13,13,89.81,89.81
63880,its,PRON,8,-8,55.27,55.27
63895,our,PRON,13,13,89.81,89.81
64143,What,PRON,17,17,117.45,117.45
64442,itself,PRON,27,27,186.54,-186.54
64696,who,PRON,17,17,117.45,117.45
64827,their,PRON,15,15,103.63,103.63
65101,its,PRON,8,-8,55.27,55.27
65604,his,PRON,11,11,76.00,76.00
65649,his,PRON,11,11,76.00,76.00
65657,his,PRON,11,11,76.00,76.00
65663,his,PRON,11,11,76.00,76.00
65868,our,PRON,13,13,89.81,89.81
65886,our,PRON,13,13,89.81,89.81
65888,our,PRON,13,13,89.81,89.81
66115,himself,PRON,39,39,269.44,269.44
66721,us,PRON,8,-8,55.27,55.27
66723,our,PRON,13,13,89.81,89.81
68072,Our,PRON,13,13,89.81,89.81
68457,our,PRON,13,13,89.81,89.81
68538,Æther,PRON,11,11,76.00,76.00
68610,their,PRON,15,15,103.63,103.63
68869,he,PRON,5,5,14.17,-14.17
69325,its,PRON,8,-8,55.27,55.27
69467,whose,PRON,21,21,145.08,145.08
69791,its,PRON,8,-8,55.27,55.27
70038,our,PRON,13,13,89.81,89.81
70110,our,PRON,13,13,89.81,89.81
70502,himself,PRON,39,39,269.44,269.44
70765,our,PRON,13,13,89.81,89.81
71031,Fohat,PRON,21,21,145.08,145.08
71492,our,PRON,13,13,89.81,89.81
71558,her,PRON,10,-10,69.09,69.09
72294,his,PRON,11,11,76.00,76.00
72407,their,PRON,15,15,103.63,103.63
72544,who,PRON,17,17,117.45,117.45
73536,her,PRON,10,-10,69.09,69.09
74566,our,PRON,13,13,89.81,89.81
74569,our,PRON,13,13,89.81,89.81
74582,our,PRON,13,13,89.81,89.81
74586,our,PRON,13,13,89.81,89.81
74600,our,PRON,13,13,89.81,89.81
74633,our,PRON,13,13,89.81,89.81
74721,our,PRON,13,13,89.81,89.81
74725,our,PRON,13,13,89.81,89.81
74728,itself,PRON,27,27,186.54,-186.54
74729,our,PRON,13,13,89.81,89.81
74749,its,PRON,8,-8,55.27,55.27
74769,who,PRON,17,17,117.45,117.45
74811,our,PRON,13,13,89.81,89.81
74814,our,PRON,13,13,89.81,89.81
74824,our,PRON,13,13,89.81,89.81
74831,our,PRON,13,13,89.81,89.81
74836,our,PRON,13,13,89.81,89.81
74841,our,PRON,13,13,89.81,89.81
74864,our,PRON,13,13,89.81,89.81
74872,it,PRON,5,5,12.42,-12.42
74876,our,PRON,13,13,89.81,89.81
74888,our,PRON,13,13,89.81,89.81
74903,our,PRON,13,13,89.81,89.81
74908,our,PRON,13,13,89.81,89.81
74917,our,PRON,13,13,89.81,89.81
74921,our,PRON,13,13,89.81,89.81
74964,our,PRON,13,13,89.81,89.81
74995,who,PRON,17,17,117.45,117.45
74998,their,PRON,15,15,103.63,103.63
75001,our,PRON,13,13,89.81,89.81
75005,our,PRON,13,13,89.81,89.81
75055,our,PRON,13,13,89.81,89.81
75092,our,PRON,13,13,89.81,89.81
75132,our,PRON,13,13,89.81,89.81
75137,our,PRON,13,13,89.81,89.81
75193,our,PRON,13,13,89.81,89.81
75297,his,PRON,11,11,76.00,76.00
75921,we,PRON,11,11,76.00,76.00
76200,I,PRON,4,-4,9.59,9.59
76202,myself,PRON,31,31,214.17,-214.17
76242,who,PRON,17,17,117.45,117.45
76255,us,PRON,8,-8,55.27,55.27
76712,his,PRON,11,11,76.00,76.00
76785,who,PRON,17,17,117.45,117.45
76894,their,PRON,15,15,103.63,103.63
77094,whom,PRON,26,-26,179.63,179.63
77166,our,PRON,13,13,89.81,89.81
77169,our,PRON,13,13,89.81,89.81
77537,our,PRON,13,13,89.81,89.81
77646,We,PRON,11,11,76.00,76.00
78009,their,PRON,15,15,103.63,103.63
78396,its,PRON,8,-8,55.27,55.27
78458,its,PRON,8,-8,55.27,55.27
78800,us,PRON,8,-8,55.27,55.27
79975,their,PRON,15,15,103.63,103.63
79983,their,PRON,15,15,103.63,103.63
80103,our,PRON,13,13,89.81,89.81
80734,I,PRON,4,-4,9.59,9.59
80776,He,PRON,5,5,14.17,-14.17
80980,our,PRON,13,13,89.81,89.81
81095,Our,PRON,13,13,89.81,89.81
81638,his,PRON,11,11,76.00,76.00
81690,his,PRON,11,11,76.00,76.00
82915,their,PRON,15,15,103.63,103.63
83690,themselves,PRON,45,45,310.89,-310.89
83861,Honour,PRON,22,-22,151.99,151.99
83864,We,PRON,11,11,76.00,76.00
83918,our,PRON,13,13,89.81,89.81
84421,He,PRON,5,5,14.17,-14.17
84873,our,PRON,13,13,89.81,89.81
84905,our,PRON,13,13,89.81,89.81
85307,I,PRON,4,-4,9.59,9.59
85329,I,PRON,4,-4,9.59,9.59
85336,I,PRON,4,-4,9.59,9.59
85338,He,PRON,5,5,14.17,-14.17
85342,I,PRON,4,-4,9.59,9.59
85344,I,PRON,4,-4,9.59,9.59
85348,I,PRON,4,-4,9.59,9.59
85351,I,PRON,4,-4,9.59,9.59
85355,I,PRON,4,-4,9.59,9.59
85662,What,PRON,17,17,117.45,117.45
86289,my,PRON,9,9,62.18,-62.18
86974,its,PRON,8,-8,55.27,55.27
87351,it,PRON,5,5,12.42,-12.42
87353,Us,PRON,8,-8,55.27,55.27
87497,itself,PRON,27,27,186.54,-186.54
87848,our,PRON,13,13,89.81,89.81
89118,self,PRON,22,-22,151.99,151.99
89298,its,PRON,8,-8,55.27,55.27
89572,I,PRON,4,-4,9.59,9.59
89978,s,PRON,3,3,20.73,-20.73
90519,It,PRON,5,5,12.42,-12.42
90572,It,PRON,5,5,12.42,-12.42
91139,them,PRON,15,15,103.63,103.63
91233,I,PRON,4,-4,9.59,9.59
91648,his,PRON,11,11,76.00,76.00
92235,our,PRON,13,13,89.81,89.81
92757,He,PRON,5,5,14.17,-14.17
93515,I,PRON,4,-4,9.59,9.59
93517,I,PRON,4,-4,9.59,9.59
93520,It,PRON,5,5,12.42,-12.42
93843,our,PRON,13,13,89.81,89.81
93849,mi,PRON,13,13,89.81,89.81
95334,its,PRON,8,-8,55.27,55.27
95486,We,PRON,11,11,76.00,76.00
96420,oneself,PRON,28,-28,193.45,193.45
96456,who,PRON,17,17,117.45,117.45
96950,whom,PRON,26,-26,179.63,179.63
97405,I,PRON,4,-4,9.59,9.59
97406,he,PRON,5,5,14.17,-14.17
97411,our,PRON,13,13,89.81,89.81
97561,her,PRON,10,-10,69.09,69.09
97797,our,PRON,13,13,89.81,89.81
98233,What,PRON,17,17,117.45,117.45
98524,who,PRON,17,17,117.45,117.45
98559,who,PRON,17,17,117.45,117.45
98760,our,PRON,13,13,89.81,89.81
98955,our,PRON,13,13,89.81,89.81
99002,our,PRON,13,13,89.81,89.81
99011,Our,PRON,13,13,89.81,89.81
99083,our,PRON,13,13,89.81,89.81
99824,his,PRON,11,11,76.00,76.00
100051,his,PRON,11,11,76.00,76.00
100144,who,PRON,17,17,117.45,117.45
100244,whose,PRON,21,21,145.08,145.08
100303,who,PRON,17,17,117.45,117.45
100459,us,PRON,8,-8,55.27,55.27
100919,our,PRON,13,13,89.81,89.81
101428,its,PRON,8,-8,55.27,55.27
101546,its,PRON,8,-8,55.27,55.27
101599,its,PRON,8,-8,55.27,55.27
101675,I,PRON,4,-4,9.59,9.59
101963,our,PRON,13,13,89.81,89.81
103531,its,PRON,8,-8,55.27,55.27
103659,I,PRON,4,-4,9.59,9.59
103723,we,PRON,11,11,76.00,76.00
104280,their,PRON,15,15,103.63,103.63
104651,who,PRON,17,17,117.45,117.45
104734,our,PRON,13,13,89.81,89.81
104757,our,PRON,13,13,89.81,89.81
105132,our,PRON,13,13,89.81,89.81
105168,our,PRON,13,13,89.81,89.81
105268,who,PRON,17,17,117.45,117.45
106249,their,PRON,15,15,103.63,103.63
106487,our,PRON,13,13,89.81,89.81
106522,we,PRON,11,11,76.00,76.00
107156,his,PRON,11,11,76.00,76.00
107815,its,PRON,8,-8,55.27,55.27
107888,our,PRON,13,13,89.81,89.81
108085,our,PRON,13,13,89.81,89.81
108188,its,PRON,8,-8,55.27,55.27
109502,our,PRON,13,13,89.81,89.81
109590,our,PRON,13,13,89.81,89.81
109729,our,PRON,13,13,89.81,89.81
109871,our,PRON,13,13,89.81,89.81
110574,s,PRON,3,3,20.73,-20.73
110818,our,PRON,13,13,89.81,89.81
110849,his,PRON,11,11,76.00,76.00
111017,our,PRON,13,13,89.81,89.81
112022,our,PRON,13,13,89.81,89.81
112399,our,PRON,13,13,89.81,89.81
113602,self,PRON,22,-22,151.99,151.99
113815,himself,PRON,39,39,269.44,269.44
114339,whose,PRON,21,21,145.08,145.08
114394,its,PRON,8,-8,55.27,55.27
114567,herself,PRON,32,-32,221.08,221.08
115013,What,PRON,17,17,117.45,117.45
116336,he,PRON,5,5,14.17,-14.17
116538,who,PRON,17,17,117.45,117.45
116547,who,PRON,17,17,117.45,117.45
116907,their,PRON,15,15,103.63,103.63
116944,her,PRON,10,-10,69.09,69.09
116974,he,PRON,5,5,14.17,-14.17
116975,who,PRON,17,17,117.45,117.45
117422,his,PRON,11,11,76.00,76.00
117700,itself,PRON,27,27,186.54,-186.54
117736,Fohat,PRON,21,21,145.08,145.08
118033,our,PRON,13,13,89.81,89.81
118446,their,PRON,15,15,103.63,103.63
118936,it,PRON,5,5,12.42,-12.42
119090,our,PRON,13,13,89.81,89.81
119185,who,PRON,17,17,117.45,117.45
119495,its,PRON,8,-8,55.27,55.27
119509,our,PRON,13,13,89.81,89.81
120147,our,PRON,13,13,89.81,89.81
120700,he,PRON,5,5,14.17,-14.17
120855,who,PRON,17,17,117.45,117.45
121050,our,PRON,13,13,89.81,89.81
121109,I,PRON,4,-4,9.59,9.59
121170,our,PRON,13,13,89.81,89.81
121276,we,PRON,11,11,76.00,76.00
121358,Her,PRON,10,-10,69.09,69.09
121413,its,PRON,8,-8,55.27,55.27
121954,himself,PRON,39,39,269.44,269.44
122062,our,PRON,13,13,89.81,89.81
122310,whose,PRON,21,21,145.08,145.08
122393,who,PRON,17,17,117.45,117.45
